;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
306;307;0;(101.99236641221374, 913.8473282442748);0;100883.88888888888;"[ 1.12222222e+01  2.27777778e+01 -1.36111111e+02  1.30444444e+02
 -2.80000000e+02  3.67755556e+03  1.02033333e+04  1.69427778e+04
  1.77702222e+04  1.54117778e+04  1.67394444e+04  1.74388889e+04
  1.97627778e+04  2.29153333e+04  1.96567778e+04  2.40254444e+04
  2.60931111e+04  2.85592222e+04  2.85640000e+04  2.36655556e+04
  2.63898889e+04  3.33250000e+04  3.27836667e+04]";4.97365363006884;35505.65784597261;0.0;1.407192925374315
307;308;0;(103.9278350515464, 548.9072164948453);0;75295.72463768114;"[   51.14492754  -122.52173913  -122.84057971  -529.11594203
  3321.11594203  5906.98550725  7381.94202899  7063.46376812
  7447.49275362  8229.62318841  5759.69565217  9088.53623188
 12736.68115942 11477.17391304 12710.17391304 14492.66666667
 14093.57971014 15462.10144928 14592.4057971  15571.05797101
 15449.69565217 15944.8115942  12685.46376812]";5.123483268022021;18359.15616764806;0.0;1.4949238776902465
308;309;0;(104.0, 904.043165467626);0;89927.72727272728;"[-6.14545455e+01  1.27236364e+02 -4.28363636e+01 -3.98509091e+02
 -3.14636364e+02  1.01462000e+04  1.95782545e+04  2.31451455e+04
  2.37816545e+04  2.31403455e+04  2.98289455e+04  3.02048727e+04
  3.10499091e+04  3.50642727e+04  3.90437818e+04  4.14817091e+04
  4.47557818e+04  4.24744727e+04  3.65293455e+04  3.34535818e+04
  3.73384364e+04  3.99301636e+04  3.36327818e+04]";2.017065591471399;39378.66091460466;0.0;0.3698427415995734
309;310;0;(107.00680272108843, 59.816326530612244);0;71472.33333333334;"[-3.36888889e+02  9.41851852e+01  4.65925926e+01  1.09259259e+01
  2.09851852e+02  2.61725926e+03  2.35222222e+03  4.17585185e+03
  8.27485185e+03  8.15744444e+03  1.59708889e+04  1.60652593e+04
  2.03296667e+04  2.14595185e+04  2.03188148e+04  1.65276667e+04
  2.13912963e+04  1.86715926e+04  1.47392963e+04  1.98266296e+04
  1.74783704e+04  2.05511481e+04  1.93324815e+04]";2.1227004520373276;20379.046783639154;0.0;0.5587193138898882
310;311;0;(105.58823529411765, 442.01176470588234);0;24076.230769230773;"[-2.69076923e+02 -3.29974359e+02  2.03307692e+02  2.88974359e+01
  2.87179487e+00 -3.69435897e+02  2.20571795e+03  2.72748718e+03
  3.48710256e+03  6.51110256e+03  4.07574359e+03  4.93066667e+03
  6.49912821e+03  5.65666667e+03  8.60969231e+03  8.16794872e+03
  9.00505128e+03  9.68151282e+03  1.16319231e+04  1.00782051e+04
  1.12798205e+04  9.35587179e+03  9.90238462e+03]";6.004855786325949;14311.078355633786;0.0;2.1097990803815914
311;312;0;(108.25827814569537, 71.96026490066225);0;95781.2380952381;"[  273.92063492   238.11111111   130.41269841  -242.66666667
   344.          6704.49206349 10725.92063492 15104.82539683
 12829.46031746 17565.52380952 21328.23809524 22254.55555556
 17043.36507937 16504.31746032 18101.38095238 17578.82539683
 18906.6031746  23767.61904762 23208.0952381  19457.6031746
 21360.93650794 24978.20634921 21814.9047619 ]";1.5719913028332482;21178.29985356284;0.0;0.33753138949658557
312;313;0;(108.53142857142858, 302.07428571428574);0;154540.2916666667;"[   91.52083333   222.52083333  -234.16666667    53.125
   646.5         8247.14583333 17366.64583333 22418.89583333
 26004.1875     34392.75       33245.58333333 32761.35416667
 35685.10416667 46537.97916667 43766.625      48849.54166667
 42333.52083333 43975.89583333 46096.41666667 47068.14583333
 49286.45833333 47995.89583333 49212.27083333]";2.6595747782326877;50412.31410983227;0.0;0.30252072666759333
313;314;0;(107.87564766839378, 348.09326424870466);0;201345.67938931304;"[  -83.05343511  -100.32061069   -89.24427481  -228.77099237
  1381.4351145  19896.73282443 30017.19847328 38424.46564885
 36003.9389313  42898.02290076 46021.02290076 48383.40458015
 52730.96946565 55882.96946565 54030.6259542  65730.45801527
 64292.23664122 58094.11450382 60425.46564885 60876.1221374
 70224.09160305 57388.91603053 64226.6870229 ]";2.3321033293492595;64743.885768439126;0.0;0.32136055023475124
314;315;0;(106.96875, 387.69375);0;37165.66666666666;"[  -78.66666667  -189.66666667    77.66666667    92.
   256.           324.33333333  -579.          3063.33333333
   757.33333333  2134.33333333  3266.66666667  4949.33333333
  4817.          4824.33333333  5630.33333333  4641.
  6878.66666667  7908.66666667  8890.66666667 10171.33333333
  7781.66666667  9841.33333333  9652.33333333]";15.599176564807223;24463.339982517737;0.0;16.7913769314307
315;316;0;(108.18947368421053, 669.8105263157895);0;217504.91397849467;"[ 4.72935484e+02  5.60010753e+02  3.85494624e+02 -2.01720430e+01
  2.71519355e+03  2.37239032e+04  2.64093763e+04  3.80051935e+04
  4.34541398e+04  4.70865161e+04  5.15209355e+04  5.28165269e+04
  5.26803871e+04  5.12508495e+04  5.50552151e+04  6.04802903e+04
  6.25570860e+04  6.14969355e+04  6.20812903e+04  6.36278387e+04
  6.45224194e+04  6.83423871e+04  6.92304731e+04]";2.608417400298336;66914.5581199215;0.0;0.251214551333425
316;317;0;(108.69101123595506, 832.0);0;54553.10659898477;"[ -324.74619289  -372.06091371  -173.9035533     45.29441624
   392.41624365  1598.59898477  2237.32994924  2782.89847716
  1876.15228426  2486.84263959  6253.26395939  6763.26903553
  7118.25380711  9681.65989848 12308.2284264   8242.25888325
 13785.45685279 14151.71573604 18304.1928934  15812.44670051
 16552.45177665 17215.57360406 16990.53299492]";57.56529649131685;135451.8784406382;0.0;186.53617550868069
317;318;0;(109.97575757575757, 82.6969696969697);0;23772.124999999993;"[-2.205000e+02  5.625000e+00  3.076250e+02  3.387500e+02  3.242500e+02
  2.253750e+02  3.231000e+03  2.114625e+03  1.828250e+03  4.911875e+03
  6.082000e+03  4.752250e+03  2.543375e+03  4.796500e+03  5.465500e+03
  7.431875e+03  3.824750e+03  5.754125e+03  5.635500e+03  4.870625e+03
  6.479500e+03  4.931375e+03  5.115625e+03]";2.095796998068518;5522.103370378166;0.0;0.8505483733872437
318;319;0;(110.0, 112.0);0;36496.30049261084;"[-1.89995074e+02  4.90985222e+01  1.37536946e+01  2.16704433e+02
  1.27852217e+03  2.18136946e+03  7.71861576e+03  5.28301970e+03
  1.07084335e+04  8.99738916e+03  1.19463498e+04  1.21550443e+04
  1.51731724e+04  1.28730000e+04  1.19481576e+04  1.35344187e+04
  1.68923153e+04  1.30948177e+04  1.49407044e+04  1.22461429e+04
  1.26244975e+04  1.66986552e+04  1.60015172e+04]";2.6706734046643263;15602.292056815348;0.0;0.592379782942896
319;320;0;(110.08152173913044, 400.4728260869565);0;114288.17322834642;"[   39.5511811    -65.92125984   -94.83464567  -106.75590551
  1520.99212598  1659.40944882  1994.88976378  8138.16535433
 11643.92913386 14746.36220472 13466.90551181 17443.07086614
 16219.79527559 18821.33858268 26027.72440945 25366.07086614
 24562.12598425 26393.28346457 25776.51181102 25554.81102362
 25231.53543307 21705.63779528 21373.78740157]";2.6202342700018595;26156.298993751465;0.0;0.5460583245273065
320;321;0;(110.73714285714286, 784.3028571428572);0;63374.0;"[-5.5000e+02 -2.3000e+01 -1.5700e+02 -1.1200e+02  1.0670e+03  1.5960e+03
  1.2839e+04  8.8580e+03  7.5250e+03  1.1077e+04  1.7675e+04  1.2465e+04
  1.9345e+04  2.0981e+04  1.8091e+04  1.7577e+04  1.9059e+04  2.2430e+04
  2.3409e+04  2.4337e+04  2.0398e+04  2.1014e+04  2.0268e+04]";3.635139750680996;24651.078598669475;0.0;1.0030973900007452
321;322;0;(111.0, 33.0);0;38183.714285714304;"[  -70.0621118     45.70807453  -180.80124224  -170.55279503
   320.86956522  1032.06832298  1375.45341615  3163.22360248
  5583.26086957  4944.22360248  5377.55900621  7677.34782609
  7856.64596273  7452.65217391  9684.62111801  6481.25465839
  7140.2173913   8681.47204969  8698.11180124 11458.14285714
 10927.90062112 12723.63975155  8080.13043478]";4.344770407345675;12038.220595015935;0.0;1.6092729683621452
322;323;0;(111.0, 487.0);0;186137.16666666666;"[-7.38888889e+01  6.03000000e+01 -1.18333333e+00  2.76750000e+02
  7.99561667e+03  2.37119556e+04  3.53803167e+04  4.63369667e+04
  3.27597778e+04  4.75820000e+04  5.39975167e+04  6.21372000e+04
  6.30449000e+04  6.47636167e+04  6.55999556e+04  6.30778667e+04
  6.09984667e+04  5.83447000e+04  5.78590833e+04  6.60411889e+04
  6.39925167e+04  7.59479722e+04  6.88495056e+04]";2.226506773670472;68137.34901255708;0.0;0.33805798115467933
323;324;0;(110.35135135135135, 740.1418918918919);0;137062.125;"[ -296.5    -137.5    -353.625  -375.75    346.75   7412.375 14782.
 21459.125 19761.625 20987.    21547.5   25564.125 26668.875 33524.375
 34812.75  32229.    31775.125 32213.    35686.875 36112.75  31879.875
 34782.5   41520.5  ]";2.970116409902133;38448.77734595899;0.0;0.5338927628664079
324;325;0;(111.0, 1018.9197080291971);0;4500.78417266187;"[-840.5971223  -440.94964029   39.74100719 -293.08633094  234.71942446
 1717.38848921  763.94244604 -979.91366906  525.24460432  251.12230216
  139.08633094  684.36690647  531.61870504  481.43884892  383.08633094
  253.16546763  317.0647482   400.74820144  199.23741007  307.82014388
  452.92086331   20.96402878  234.        ]";2173.7205054820743;257365.77329657925;0.0;inf
325;326;0;(112.09326424870466, 514.8756476683938);0;50339.26785714284;"[ -245.80357143   112.85714286   130.69642857   313.11607143
  1339.01785714  2844.11607143  7729.64285714  9037.41964286
 11734.4375     17408.25       16736.125      17738.67857143
 21691.78571429 24798.33035714 21409.80357143 24260.63392857
 18158.88392857 19586.83928571 17705.75892857 19428.94642857
 23380.77678571 23770.22321429 27657.41964286]";2.3458585711225384;23572.51187444318;0.0;0.5427201554328774
326;327;0;(112.09326424870466, 561.1243523316062);0;43085.758064516136;"[ -145.06451613  -197.80645161  -534.68548387  -148.66935484
  -390.03225806  -961.4516129    673.11290323  4487.94354839
  2332.5         2955.52419355  4224.83064516  9078.14516129
  7858.85483871  7476.04032258  9248.95967742 10212.28225806
 10891.35483871 11170.93548387 10514.51612903 10973.53225806
  8106.73387097 11400.11290323 10830.82258065]";3.2511606196766314;12436.068777467064;0.0;0.8899798425615061
327;328;0;(113.0, 16.0);0;38948.020202020205;"[  13.82828283  139.64646465  481.08080808  -26.57575758  343.92929293
  345.44444444  166.70707071 1973.92929293 3292.82828283 4339.54545455
 4589.19191919 3910.23232323 2158.61616162 1775.71717172 3784.05050505
 3060.49494949 3903.45454545 3895.03030303 6202.42424242 6029.08080808
 5247.70707071 7524.52525253 7267.34343434]";40778.19797368466;27651083.72812195;0.0;94677555.59167866
328;329;0;(113.0, 619.0);0;10835.842105263157;"[ -51.28070175  241.21052632  229.25146199   34.24561404  276.65497076
 -349.5497076    89.69590643 -357.87719298 -591.84210526 -247.66081871
  -26.29239766 -168.15204678 1411.69005848  150.30994152  175.46783626
  554.97076023  -46.43274854 3010.16959064 3187.78947368 4154.16959064
 3499.02923977 2770.91812865  300.24561404]";0.013444399986873233;2734.7093579019693;0.0;1206949539.8482413
329;330;0;(114.0, 808.0);0;122908.85029940121;"[ -385.71856287  -416.83832335  -478.58682635  -168.81437126
   965.          8324.22754491  8170.26946108 12084.46706587
 18128.75449102 33195.74251497 36402.08982036 32625.7005988
 37826.08982036 31058.26347305 30689.17964072 40781.39520958
 36443.74251497 32588.49700599 35604.64670659 37680.5988024
 43098.24550898 47872.50898204 44278.76646707]";2.770417534845367;43898.49681344404;0.0;0.6816564485394325
330;331;0;(114.84210526315789, 913.1578947368421);0;142464.08620689652;"[  141.03448276   260.31896552   365.54310345   248.3362069
   246.88793103  7508.70689655  7665.90517241 14246.15517241
 22335.53448276 27542.61206897 27267.12068966 27964.35344828
 26239.98275862 29194.43103448 31314.65517241 33605.73275862
 37360.76724138 44230.97413793 37833.60344828 38143.92241379
 34726.26724138 34908.92241379 39356.3362069 ]";2.8797249560460783;40192.044811532;0.0;0.5071775578587328
331;332;0;(114.94358974358974, 239.05641025641026);0;146657.28729281767;"[ -507.10497238  -101.28729282  -467.65745856  -464.77900552
  1055.76243094  6339.40331492 12858.64640884 18348.55801105
 20466.16574586 26200.67403315 28443.39779006 25363.68508287
 28414.0718232  27078.57458564 37683.59668508 34849.26519337
 39359.50276243 40356.79005525 36549.83977901 42399.77348066
 39340.28729282 39220.4640884  44237.38121547]";3.700005946113635;46135.604673558635;0.0;0.6131873587466896
332;333;0;(115.0, 273.0);0;76456.63945578231;"[-2.15857143e+02 -2.01727891e+02 -2.02108844e+01 -1.81836735e+01
  4.10517687e+03  9.38903401e+03  1.45038163e+04  1.42867347e+04
  1.49404898e+04  1.20900952e+04  1.48135918e+04  1.88976463e+04
  1.84542721e+04  2.46479932e+04  1.88042313e+04  2.25057075e+04
  2.48327619e+04  2.57828912e+04  3.09855986e+04  3.00294286e+04
  2.82810544e+04  2.75433605e+04  2.18918435e+04]";4.887005086478727;32449.31137391397;0.0;1.4701764763376242
333;334;0;(114.81052631578947, 764.1894736842105);0;115121.21212121208;"[ -660.81818182  -898.21212121  -336.45454545  -315.06060606
  -262.78787879  7709.03030303  5441.87878788 13820.15151515
 21213.         24574.84848485 26307.6969697  27457.93939394
 30694.42424242 28953.24242424 24644.36363636 25600.48484848
 27723.60606061 32242.60606061 32789.87878788 34240.96969697
 30530.84848485 30423.15151515 38300.54545455]";2.2900152358083004;33982.02388909647;0.0;0.4257395531660934
334;335;0;(116.01162790697674, 316.3837209302326);0;58662.0;"[ -113.70588235   -47.76470588    52.41176471   219.88235294
  -196.11764706  5946.76470588  7048.52941176 13972.35294118
 11789.23529412 17379.         15898.64705882 18394.82352941
 20064.94117647 19640.47058824 17568.47058824 17512.76470588
 19174.64705882 22385.70588235 21678.94117647 20631.
 19831.29411765 19846.88235294 23628.58823529]";1.8865649976437333;21123.19432744469;0.0;0.27798512399395436
335;336;0;(116.58100558659218, 436.68715083798884);0;32223.052083333343;"[  -74.32291667    28.97916667  -353.3125      -277.63541667
  -221.61458333  -690.19791667  -274.02083333  -347.9375
  1406.97916667  3627.33333333  2119.98958333  2043.64583333
  5596.04166667  6758.98958333  9296.46875     8983.45833333
 11337.77083333  9984.65625     7601.78125     6365.5
  8363.11458333  8098.48958333  8165.375     ]";2.2501479239414053;9601.316757945153;0.0;0.8239721024151535
336;337;0;(115.57803468208093, 1003.7572254335261);0;10836.684782608692;"[ -439.4673913   -724.94565217  -779.73913043  -841.60869565
 -1202.13043478 -1539.07608696 -1266.73913043  -999.60869565
  -830.82608696  -912.32608696 -1148.9673913   -517.92391304
  -408.59782609    16.79347826  -483.25        -114.20652174
   293.16304348   129.22826087  -341.5          159.51086957
   297.25         955.2826087    574.83695652]";10.824736709301119;3448.040616332507;0.0;23.05958833768346
337;338;0;(116.89696969696969, 328.2969696969697);0;156621.0;"[-5.34500e+02 -1.85000e+01 -3.42500e+02  8.40000e+01  2.20800e+03
  8.76100e+03  2.22020e+04  2.09755e+04  3.19380e+04  3.73395e+04
  4.24345e+04  4.77685e+04  4.49370e+04  4.42330e+04  4.58455e+04
  4.56680e+04  5.12950e+04  4.88440e+04  5.12645e+04  5.18160e+04
  5.97790e+04  5.51045e+04  5.52520e+04]";3.010548947175131;58262.06802898725;0.0;0.3791788141410091
338;339;0;(117.0, 723.0);0;48053.92307692308;"[ -238.57342657  -176.3986014   -297.27272727   -23.3986014
   732.37062937  6328.88811189  6767.0979021  13081.44755245
 10984.8041958  12852.03496503 13261.51048951 14986.94405594
 15186.37762238 16419.9020979  12219.37762238 13586.62237762
 13946.32867133 12009.98601399 16697.44755245 19470.30769231
 17382.66433566 19321.81818182 22904.12587413]";2.826301274115835;18691.655581759733;0.0;0.8236082198245229
339;340;0;(118.47590361445783, 385.65060240963857);0;473026.4601769912;"[  -710.61061947   -747.90265487   -934.39823009   -688.39823009
   8148.46902655  40649.00884956  89252.40707965 112623.15929204
 111794.73451327 132749.08849558 141407.37168142 146278.14159292
 135585.45132743 149400.49557522 153763.74336283 152394.47787611
 153742.14159292 161104.7699115  159541.22123894 161571.61061947
 169548.88495575 166398.66371681 163299.49557522]";1.990773119930558;166514.98859089782;0.0;0.18037711356696376
340;341;0;(117.52747252747253, 953.0439560439561);0;64941.91666666666;"[ -146.83333333   416.5         -373.88888889  -300.75
  -729.41666667  1279.22222222  2704.22222222  2515.27777778
  4239.19444444  6777.77777778 13075.02777778 16358.63888889
 13303.25       17076.05555556 18803.19444444 19173.
 17104.55555556 17337.58333333 19905.55555556 17405.41666667
 16649.41666667 13686.05555556 15489.94444444]";7.965632858521917;1358299.5187773716;0.0;4.736248240887287
341;342;0;(118.0, 971.0);0;136843.72549019608;"[-1.47973856e+01  1.40169935e+02  3.30725490e+02  5.29281046e+01
  1.88070588e+03  1.06545686e+04  2.05097059e+04  2.99538366e+04
  3.78901503e+04  3.95213268e+04  3.89488431e+04  3.57084575e+04
  4.39556013e+04  4.68654771e+04  5.34901046e+04  5.40668301e+04
  5.45059935e+04  4.65605229e+04  5.24157908e+04  4.75972549e+04
  6.18536536e+04  6.20074118e+04  5.35453595e+04]";2.9569657924745076;58899.01405345661;0.0;0.48544371350526483
342;343;0;(118.24203821656052, 91.5031847133758);0;22623.793103448275;"[-142.84482759  580.72413793  218.27586207  234.86206897  407.20689655
  636.17241379 1002.03448276 -498.10344828 2637.55172414 1776.
 2024.01724138 2132.67241379 3198.18965517 3201.65517241 4170.84482759
 5331.86206897 3208.20689655 3123.79310345 4079.         3845.74137931
 2568.37931034 5217.48275862 8029.36206897]";5.617850783783962;6327.859807249635;0.0;6.626460902809059
343;344;0;(119.0, 158.0);0;25283.3319327731;"[ 116.75210084   10.18487395 -154.41596639 -267.54201681 -682.95798319
 -376.75210084 -505.94117647 -952.42436975  401.44537815  836.30252101
  467.49159664 2040.21848739 1170.41176471 1129.20588235  482.52521008
  470.47478992 -471.56302521 3418.92016807 5130.57142857 5811.43277311
 4396.78571429 3577.32773109 5340.82773109]";55994.27453268814;40502539.11425355;0.0;117984183.83854595
